قال إن سألتك عن شيء بعدها فلا تصاحبني قد بلغت من لدني عذرا .  سُورَة الكَهْف  آية 76,18,76,سُورَة الكَهْف,2216, الحزب (31),الجزء السادس عشر,18,76,سُورَة الكَهْف,2216, الحزب (31),الجزء السادس عشر
فانطلقا حتى إذا أتيا أهل قرية استطعما أهلها فأبوا أن يضيفوهما فوجدا فيها جدارا يريد أن ينقض فأقامه قال لو شئت لاتخذت عليه أجرا .  سُورَة الكَهْف  آية 77,18,77,سُورَة الكَهْف,2217, الحزب (31),الجزء السادس عشر,18,77,سُورَة الكَهْف,2217, الحزب (31),الجزء السادس عشر
قال هذا فراق بيني وبينك سأنبئك بتأويل ما لم تستطع عليه صبرا .  سُورَة الكَهْف  آية 78,18,78,سُورَة الكَهْف,2218, الحزب (31),الجزء السادس عشر,18,78,سُورَة الكَهْف,2218, الحزب (31),الجزء السادس عشر
أما السفينة فكانت لمساكين يعملون في البحر فأردت أن أعيبها وكان وراءهم ملك يأخذ كل سفينة غصبا .  سُورَة الكَهْف  آية 79,18,79,سُورَة الكَهْف,2219, الحزب (31),الجزء السادس عشر,18,79,سُورَة الكَهْف,2219, الحزب (31),الجزء السادس عشر
وأما الغلام فكان أبواه مؤمنين فخشينا أن يرهقهما طغيانا وكفرا .  سُورَة الكَهْف  آية 80,18,80,سُورَة الكَهْف,2220, الحزب (31),الجزء السادس عشر,18,80,سُورَة الكَهْف,2220, الحزب (31),الجزء السادس عشر
فأردنا أن يبدلهما ربهما خيرا منه زكاة وأقرب رحما .  سُورَة الكَهْف  آية 81,18,81,سُورَة الكَهْف,2221, الحزب (31),الجزء السادس عشر,18,81,سُورَة الكَهْف,2221, الحزب (31),الجزء السادس عشر
وأما الجدار فكان لغلامين يتيمين في المدينة وكان تحته كنز لهما وكان أبوهما صالحا فأراد ربك أن يبلغا أشدهما ويستخرجا كنزهما رحمة من ربك وما فعلته عن أمري ذلك تأويل ما لم تسطع عليه صبرا .  سُورَة الكَهْف  آية 82,18,82,سُورَة الكَهْف,2222, الحزب (31),الجزء السادس عشر,18,82,سُورَة الكَهْف,2222, الحزب (31),الجزء السادس عشر
ويسألونك عن ذي القرنين قل سأتلو عليكم منه ذكرا .  سُورَة الكَهْف  آية 83,18,83,سُورَة الكَهْف,2223, الحزب (31),الجزء السادس عشر,18,83,سُورَة الكَهْف,2223, الحزب (31),الجزء السادس عشر
إنا مكنا له في الأرض وآتيناه من كل شيء سببا .  سُورَة الكَهْف  آية 84,18,84,سُورَة الكَهْف,2224, الحزب (31),الجزء السادس عشر,18,84,سُورَة الكَهْف,2224, الحزب (31),الجزء السادس عشر
فأتبع سببا .  سُورَة الكَهْف  آية 85,18,85,سُورَة الكَهْف,2225, الحزب (31),الجزء السادس عشر,18,85,سُورَة الكَهْف,2225, الحزب (31),الجزء السادس عشر
حتى إذا بلغ مغرب الشمس وجدها تغرب في عين حمئة ووجد عندها قوما قلنا يا ذا القرنين إما أن تعذب وإما أن تتخذ فيهم حسنا .  سُورَة الكَهْف  آية 86,18,86,سُورَة الكَهْف,2226, الحزب (31),الجزء السادس عشر,18,86,سُورَة الكَهْف,2226, الحزب (31),الجزء السادس عشر
قال أما من ظلم فسوف نعذبه ثم يرد إلى ربه فيعذبه عذابا نكرا .  سُورَة الكَهْف  آية 87,18,87,سُورَة الكَهْف,2227, الحزب (31),الجزء السادس عشر,18,87,سُورَة الكَهْف,2227, الحزب (31),الجزء السادس عشر
وأما من آمن وعمل صالحا فله جزاء الحسنى وسنقول له من أمرنا يسرا .  سُورَة الكَهْف  آية 88,18,88,سُورَة الكَهْف,2228, الحزب (31),الجزء السادس عشر,18,88,سُورَة الكَهْف,2228, الحزب (31),الجزء السادس عشر
ثم أتبع سببا .  سُورَة الكَهْف  آية 89,18,89,سُورَة الكَهْف,2229, الحزب (31),الجزء السادس عشر,18,89,سُورَة الكَهْف,2229, الحزب (31),الجزء السادس عشر
حتى إذا بلغ مطلع الشمس وجدها تطلع على قوم لم نجعل لهم من دونها سترا .  سُورَة الكَهْف  آية 90,18,90,سُورَة الكَهْف,2230, الحزب (31),الجزء السادس عشر,18,90,سُورَة الكَهْف,2230, الحزب (31),الجزء السادس عشر
كذلك وقد أحطنا بما لديه خبرا .  سُورَة الكَهْف  آية 91,18,91,سُورَة الكَهْف,2231, الحزب (31),الجزء السادس عشر,18,91,سُورَة الكَهْف,2231, الحزب (31),الجزء السادس عشر
ثم أتبع سببا .  سُورَة الكَهْف  آية 92,18,92,سُورَة الكَهْف,2232, الحزب (31),الجزء السادس عشر,18,92,سُورَة الكَهْف,2232, الحزب (31),الجزء السادس عشر
حتى إذا بلغ بين السدين وجد من دونهما قوما لا يكادون يفقهون قولا .  سُورَة الكَهْف  آية 93,18,93,سُورَة الكَهْف,2233, الحزب (31),الجزء السادس عشر,18,93,سُورَة الكَهْف,2233, الحزب (31),الجزء السادس عشر
قالوا يا ذا القرنين إن يأجوج ومأجوج مفسدون في الأرض فهل نجعل لك خرجا على أن تجعل بيننا وبينهم سدا .  سُورَة الكَهْف  آية 94,18,94,سُورَة الكَهْف,2234, الحزب (31),الجزء السادس عشر,18,94,سُورَة الكَهْف,2234, الحزب (31),الجزء السادس عشر
قال ما مكني فيه ربي خير فأعينوني بقوة أجعل بينكم وبينهم ردما .  سُورَة الكَهْف  آية 95,18,95,سُورَة الكَهْف,2235, الحزب (31),الجزء السادس عشر,18,95,سُورَة الكَهْف,2235, الحزب (31),الجزء السادس عشر
آتوني زبر الحديد حتى إذا ساوى بين الصدفين قال انفخوا حتى إذا جعله نارا قال آتوني أفرغ عليه قطرا .  سُورَة الكَهْف  آية 96,18,96,سُورَة الكَهْف,2236, الحزب (31),الجزء السادس عشر,18,96,سُورَة الكَهْف,2236, الحزب (31),الجزء السادس عشر
فما اسطاعوا أن يظهروه وما استطاعوا له نقبا .  سُورَة الكَهْف  آية 97,18,97,سُورَة الكَهْف,2237, الحزب (31),الجزء السادس عشر,18,97,سُورَة الكَهْف,2237, الحزب (31),الجزء السادس عشر
قال هذا رحمة من ربي فإذا جاء وعد ربي جعله دكاء وكان وعد ربي حقا .  سُورَة الكَهْف  آية 98,18,98,سُورَة الكَهْف,2238, الحزب (31),الجزء السادس عشر,18,98,سُورَة الكَهْف,2238, الحزب (31),الجزء السادس عشر
وتركنا بعضهم يومئذ يموج في بعض ونفخ في الصور فجمعناهم جمعا .  سُورَة الكَهْف  آية 99,18,99,سُورَة الكَهْف,2239, الحزب (31),الجزء السادس عشر,18,99,سُورَة الكَهْف,2239, الحزب (31),الجزء السادس عشر
وعرضنا جهنم يومئذ للكافرين عرضا .  سُورَة الكَهْف  آية 100,18,100,سُورَة الكَهْف,2240, ربع الحزب (31),الجزء السادس عشر,18,100,سُورَة الكَهْف,2240, ربع الحزب (31),الجزء السادس عشر
الذين كانت أعينهم في غطاء عن ذكري وكانوا لا يستطيعون سمعا .  سُورَة الكَهْف  آية 101,18,101,سُورَة الكَهْف,2241, ربع الحزب (31),الجزء السادس عشر,18,101,سُورَة الكَهْف,2241, ربع الحزب (31),الجزء السادس عشر
أفحسب الذين كفروا أن يتخذوا عبادي من دوني أولياء إنا أعتدنا جهنم للكافرين نزلا .  سُورَة الكَهْف  آية 102,18,102,سُورَة الكَهْف,2242, ربع الحزب (31),الجزء السادس عشر,18,102,سُورَة الكَهْف,2242, ربع الحزب (31),الجزء السادس عشر
قل هل ننبئكم بالأخسرين أعمالا .  سُورَة الكَهْف  آية 103,18,103,سُورَة الكَهْف,2243, ربع الحزب (31),الجزء السادس عشر,18,103,سُورَة الكَهْف,2243, ربع الحزب (31),الجزء السادس عشر
الذين ضل سعيهم في الحياة الدنيا وهم يحسبون أنهم يحسنون صنعا .  سُورَة الكَهْف  آية 104,18,104,سُورَة الكَهْف,2244, ربع الحزب (31),الجزء السادس عشر,18,104,سُورَة الكَهْف,2244, ربع الحزب (31),الجزء السادس عشر
أولئك الذين كفروا بآيات ربهم ولقائه فحبطت أعمالهم فلا نقيم لهم يوم القيامة وزنا .  سُورَة الكَهْف  آية 105,18,105,سُورَة الكَهْف,2245, ربع الحزب (31),الجزء السادس عشر,18,105,سُورَة الكَهْف,2245, ربع الحزب (31),الجزء السادس عشر
ذلك جزاؤهم جهنم بما كفروا واتخذوا آياتي ورسلي هزوا .  سُورَة الكَهْف  آية 106,18,106,سُورَة الكَهْف,2246, ربع الحزب (31),الجزء السادس عشر,18,106,سُورَة الكَهْف,2246, ربع الحزب (31),الجزء السادس عشر
إن الذين آمنوا وعملوا الصالحات كانت لهم جنات الفردوس نزلا .  سُورَة الكَهْف  آية 107,18,107,سُورَة الكَهْف,2247, ربع الحزب (31),الجزء السادس عشر,18,107,سُورَة الكَهْف,2247, ربع الحزب (31),الجزء السادس عشر
خالدين فيها لا يبغون عنها حولا .  سُورَة الكَهْف  آية 108,18,108,سُورَة الكَهْف,2248, ربع الحزب (31),الجزء السادس عشر,18,108,سُورَة الكَهْف,2248, ربع الحزب (31),الجزء السادس عشر
قل لو كان البحر مدادا لكلمات ربي لنفد البحر قبل أن تنفد كلمات ربي ولو جئنا بمثله مددا .  سُورَة الكَهْف  آية 109,18,109,سُورَة الكَهْف,2249, ربع الحزب (31),الجزء السادس عشر,18,109,سُورَة الكَهْف,2249, ربع الحزب (31),الجزء السادس عشر
قل إنما أنا بشر مثلكم يوحى إلي أنما إلهكم إله واحد فمن كان يرجو لقاء ربه فليعمل عملا صالحا ولا يشرك بعبادة ربه أحدا .  سُورَة الكَهْف  آية 110,18,110,سُورَة الكَهْف,2250, ربع الحزب (31),الجزء السادس عشر,18,110,سُورَة الكَهْف,2250, ربع الحزب (31),الجزء السادس عشر
كهيعص .  سُورَة مَريَم   آية 1,19,1,سُورَة مَريَم ,2251, ربع الحزب (31),الجزء السادس عشر,19,1,سُورَة مَريَم ,2251, ربع الحزب (31),الجزء السادس عشر
ذكر رحمة ربك عبده زكريا .  سُورَة مَريَم   آية 2,19,2,سُورَة مَريَم ,2252, ربع الحزب (31),الجزء السادس عشر,19,2,سُورَة مَريَم ,2252, ربع الحزب (31),الجزء السادس عشر
إذ نادى ربه نداء خفيا .  سُورَة مَريَم   آية 3,19,3,سُورَة مَريَم ,2253, ربع الحزب (31),الجزء السادس عشر,19,3,سُورَة مَريَم ,2253, ربع الحزب (31),الجزء السادس عشر
قال رب إني وهن العظم مني واشتعل الرأس شيبا ولم أكن بدعائك رب شقيا .  سُورَة مَريَم   آية 4,19,4,سُورَة مَريَم ,2254, ربع الحزب (31),الجزء السادس عشر,19,4,سُورَة مَريَم ,2254, ربع الحزب (31),الجزء السادس عشر
وإني خفت الموالي من ورائي وكانت امرأتي عاقرا فهب لي من لدنك وليا .  سُورَة مَريَم   آية 5,19,5,سُورَة مَريَم ,2255, ربع الحزب (31),الجزء السادس عشر,19,5,سُورَة مَريَم ,2255, ربع الحزب (31),الجزء السادس عشر
يرثني ويرث من آل يعقوب واجعله رب رضيا .  سُورَة مَريَم   آية 6,19,6,سُورَة مَريَم ,2256, ربع الحزب (31),الجزء السادس عشر,19,6,سُورَة مَريَم ,2256, ربع الحزب (31),الجزء السادس عشر
يا زكريا إنا نبشرك بغلام اسمه يحيى لم نجعل له من قبل سميا .  سُورَة مَريَم   آية 7,19,7,سُورَة مَريَم ,2257, ربع الحزب (31),الجزء السادس عشر,19,7,سُورَة مَريَم ,2257, ربع الحزب (31),الجزء السادس عشر
قال رب أنى يكون لي غلام وكانت امرأتي عاقرا وقد بلغت من الكبر عتيا .  سُورَة مَريَم   آية 8,19,8,سُورَة مَريَم ,2258, ربع الحزب (31),الجزء السادس عشر,19,8,سُورَة مَريَم ,2258, ربع الحزب (31),الجزء السادس عشر
قال كذلك قال ربك هو علي هين وقد خلقتك من قبل ولم تك شيئا .  سُورَة مَريَم   آية 9,19,9,سُورَة مَريَم ,2259, ربع الحزب (31),الجزء السادس عشر,19,9,سُورَة مَريَم ,2259, ربع الحزب (31),الجزء السادس عشر
قال رب اجعل لي  قال آيتك ألا تكلم الناس ثلاث ليال سويا .  سُورَة مَريَم   آية 10,19,10,سُورَة مَريَم ,2260, ربع الحزب (31),الجزء السادس عشر,19,10,سُورَة مَريَم ,2260, ربع الحزب (31),الجزء السادس عشر
فخرج على قومه من المحراب فأوحى إليهم أن سبحوا بكرة وعشيا .  سُورَة مَريَم   آية 11,19,11,سُورَة مَريَم ,2261, ربع الحزب (31),الجزء السادس عشر,19,11,سُورَة مَريَم ,2261, ربع الحزب (31),الجزء السادس عشر
يا يحيى خذ الكتاب بقوة وآتيناه الحكم صبيا .  سُورَة مَريَم   آية 12,19,12,سُورَة مَريَم ,2262, ربع الحزب (31),الجزء السادس عشر,19,12,سُورَة مَريَم ,2262, ربع الحزب (31),الجزء السادس عشر
وحنانا من لدنا وزكاة وكان تقيا .  سُورَة مَريَم   آية 13,19,13,سُورَة مَريَم ,2263, ربع الحزب (31),الجزء السادس عشر,19,13,سُورَة مَريَم ,2263, ربع الحزب (31),الجزء السادس عشر
وبرا بوالديه ولم يكن جبارا عصيا .  سُورَة مَريَم   آية 14,19,14,سُورَة مَريَم ,2264, ربع الحزب (31),الجزء السادس عشر,19,14,سُورَة مَريَم ,2264, ربع الحزب (31),الجزء السادس عشر
وسلام عليه يوم ولد ويوم يموت ويوم يبعث حيا .  سُورَة مَريَم   آية 15,19,15,سُورَة مَريَم ,2265, ربع الحزب (31),الجزء السادس عشر,19,15,سُورَة مَريَم ,2265, ربع الحزب (31),الجزء السادس عشر
واذكر في الكتاب مريم إذ انتبذت من أهلها مكانا شرقيا .  سُورَة مَريَم   آية 16,19,16,سُورَة مَريَم ,2266, ربع الحزب (31),الجزء السادس عشر,19,16,سُورَة مَريَم ,2266, ربع الحزب (31),الجزء السادس عشر
فاتخذت من دونهم حجابا فأرسلنا إليها روحنا فتمثل لها بشرا سويا .  سُورَة مَريَم   آية 17,19,17,سُورَة مَريَم ,2267, ربع الحزب (31),الجزء السادس عشر,19,17,سُورَة مَريَم ,2267, ربع الحزب (31),الجزء السادس عشر
قالت إني أعوذ بالرحمن منك إن كنت تقيا .  سُورَة مَريَم   آية 18,19,18,سُورَة مَريَم ,2268, ربع الحزب (31),الجزء السادس عشر,19,18,سُورَة مَريَم ,2268, ربع الحزب (31),الجزء السادس عشر
قال إنما أنا رسول ربك لأهب لك غلاما زكيا .  سُورَة مَريَم   آية 19,19,19,سُورَة مَريَم ,2269, ربع الحزب (31),الجزء السادس عشر,19,19,سُورَة مَريَم ,2269, ربع الحزب (31),الجزء السادس عشر
قالت أنى يكون لي غلام ولم يمسسني بشر ولم أك بغيا .  سُورَة مَريَم   آية 20,19,20,سُورَة مَريَم ,2270, ربع الحزب (31),الجزء السادس عشر,19,20,سُورَة مَريَم ,2270, ربع الحزب (31),الجزء السادس عشر
قال كذلك قال ربك هو علي هين ولنجعله  للناس ورحمة منا وكان أمرا مقضيا .  سُورَة مَريَم   آية 21,19,21,سُورَة مَريَم ,2271, ربع الحزب (31),الجزء السادس عشر,19,21,سُورَة مَريَم ,2271, ربع الحزب (31),الجزء السادس عشر
فحملته فانتبذت به مكانا قصيا .  سُورَة مَريَم   آية 22,19,22,سُورَة مَريَم ,2272, ربع الحزب (31),الجزء السادس عشر,19,22,سُورَة مَريَم ,2272, ربع الحزب (31),الجزء السادس عشر
فأجاءها المخاض إلى جذع النخلة قالت يا ليتني مت قبل هذا وكنت نسيا منسيا .  سُورَة مَريَم   آية 23,19,23,سُورَة مَريَم ,2273, نصف الحزب (31),الجزء السادس عشر,19,23,سُورَة مَريَم ,2273, نصف الحزب (31),الجزء السادس عشر
فناداها من تحتها ألا تحزني قد جعل ربك تحتك سريا .  سُورَة مَريَم   آية 24,19,24,سُورَة مَريَم ,2274, نصف الحزب (31),الجزء السادس عشر,19,24,سُورَة مَريَم ,2274, نصف الحزب (31),الجزء السادس عشر
وهزي إليك بجذع النخلة تساقط عليك رطبا جنيا .  سُورَة مَريَم   آية 25,19,25,سُورَة مَريَم ,2275, نصف الحزب (31),الجزء السادس عشر,19,25,سُورَة مَريَم ,2275, نصف الحزب (31),الجزء السادس عشر
فكلي واشربي وقري عينا فإما ترين من البشر أحدا فقولي إني نذرت للرحمن صوما فلن أكلم اليوم إنسيا .  سُورَة مَريَم   آية 26,19,26,سُورَة مَريَم ,2276, نصف الحزب (31),الجزء السادس عشر,19,26,سُورَة مَريَم ,2276, نصف الحزب (31),الجزء السادس عشر
فأتت به قومها تحمله قالوا يا مريم لقد جئت شيئا فريا .  سُورَة مَريَم   آية 27,19,27,سُورَة مَريَم ,2277, نصف الحزب (31),الجزء السادس عشر,19,27,سُورَة مَريَم ,2277, نصف الحزب (31),الجزء السادس عشر
يا أخت هارون ما كان أبوك امرأ سوء وما كانت أمك بغيا .  سُورَة مَريَم   آية 28,19,28,سُورَة مَريَم ,2278, نصف الحزب (31),الجزء السادس عشر,19,28,سُورَة مَريَم ,2278, نصف الحزب (31),الجزء السادس عشر
فأشارت إليه قالوا كيف نكلم من كان في المهد صبيا .  سُورَة مَريَم   آية 29,19,29,سُورَة مَريَم ,2279, نصف الحزب (31),الجزء السادس عشر,19,29,سُورَة مَريَم ,2279, نصف الحزب (31),الجزء السادس عشر
قال إني عبد الله آتاني الكتاب وجعلني نبيا .  سُورَة مَريَم   آية 30,19,30,سُورَة مَريَم ,2280, نصف الحزب (31),الجزء السادس عشر,19,30,سُورَة مَريَم ,2280, نصف الحزب (31),الجزء السادس عشر
وجعلني مباركا أين ما كنت وأوصاني بالصلاة والزكاة ما دمت حيا .  سُورَة مَريَم   آية 31,19,31,سُورَة مَريَم ,2281, نصف الحزب (31),الجزء السادس عشر,19,31,سُورَة مَريَم ,2281, نصف الحزب (31),الجزء السادس عشر
وبرا بوالدتي ولم يجعلني جبارا شقيا .  سُورَة مَريَم   آية 32,19,32,سُورَة مَريَم ,2282, نصف الحزب (31),الجزء السادس عشر,19,32,سُورَة مَريَم ,2282, نصف الحزب (31),الجزء السادس عشر
والسلام علي يوم ولدت ويوم أموت ويوم أبعث حيا .  سُورَة مَريَم   آية 33,19,33,سُورَة مَريَم ,2283, نصف الحزب (31),الجزء السادس عشر,19,33,سُورَة مَريَم ,2283, نصف الحزب (31),الجزء السادس عشر
ذلك عيسى ابن مريم قول الحق الذي فيه يمترون .  سُورَة مَريَم   آية 34,19,34,سُورَة مَريَم ,2284, نصف الحزب (31),الجزء السادس عشر,19,34,سُورَة مَريَم ,2284, نصف الحزب (31),الجزء السادس عشر
ما كان لله أن يتخذ من ولد سبحانه إذا قضى أمرا فإنما يقول له كن فيكون .  سُورَة مَريَم   آية 35,19,35,سُورَة مَريَم ,2285, نصف الحزب (31),الجزء السادس عشر,19,35,سُورَة مَريَم ,2285, نصف الحزب (31),الجزء السادس عشر
وإن الله ربي وربكم فاعبدوه هذا صراط مستقيم .  سُورَة مَريَم   آية 36,19,36,سُورَة مَريَم ,2286, نصف الحزب (31),الجزء السادس عشر,19,36,سُورَة مَريَم ,2286, نصف الحزب (31),الجزء السادس عشر
فاختلف الأحزاب من بينهم فويل للذين كفروا من مشهد يوم عظيم .  سُورَة مَريَم   آية 37,19,37,سُورَة مَريَم ,2287, نصف الحزب (31),الجزء السادس عشر,19,37,سُورَة مَريَم ,2287, نصف الحزب (31),الجزء السادس عشر
أسمع بهم وأبصر يوم يأتوننا لكن الظالمون اليوم في ضلال مبين .  سُورَة مَريَم   آية 38,19,38,سُورَة مَريَم ,2288, نصف الحزب (31),الجزء السادس عشر,19,38,سُورَة مَريَم ,2288, نصف الحزب (31),الجزء السادس عشر
وأنذرهم يوم الحسرة إذ قضي الأمر وهم في غفلة وهم لا يؤمنون .  سُورَة مَريَم   آية 39,19,39,سُورَة مَريَم ,2289, نصف الحزب (31),الجزء السادس عشر,19,39,سُورَة مَريَم ,2289, نصف الحزب (31),الجزء السادس عشر
إنا نحن نرث الأرض ومن عليها وإلينا يرجعون .  سُورَة مَريَم   آية 40,19,40,سُورَة مَريَم ,2290, نصف الحزب (31),الجزء السادس عشر,19,40,سُورَة مَريَم ,2290, نصف الحزب (31),الجزء السادس عشر
واذكر في الكتاب إبراهيم إنه كان صديقا نبيا .  سُورَة مَريَم   آية 41,19,41,سُورَة مَريَم ,2291, نصف الحزب (31),الجزء السادس عشر,19,41,سُورَة مَريَم ,2291, نصف الحزب (31),الجزء السادس عشر
إذ قال لأبيه يا أبت لم تعبد ما لا يسمع ولا يبصر ولا يغني عنك شيئا .  سُورَة مَريَم   آية 42,19,42,سُورَة مَريَم ,2292, نصف الحزب (31),الجزء السادس عشر,19,42,سُورَة مَريَم ,2292, نصف الحزب (31),الجزء السادس عشر
يا أبت إني قد جاءني من العلم ما لم يأتك فاتبعني أهدك صراطا سويا .  سُورَة مَريَم   آية 43,19,43,سُورَة مَريَم ,2293, نصف الحزب (31),الجزء السادس عشر,19,43,سُورَة مَريَم ,2293, نصف الحزب (31),الجزء السادس عشر
يا أبت لا تعبد الشيطان إن الشيطان كان للرحمن عصيا .  سُورَة مَريَم   آية 44,19,44,سُورَة مَريَم ,2294, نصف الحزب (31),الجزء السادس عشر,19,44,سُورَة مَريَم ,2294, نصف الحزب (31),الجزء السادس عشر
يا أبت إني أخاف أن يمسك عذاب من الرحمن فتكون للشيطان وليا .  سُورَة مَريَم   آية 45,19,45,سُورَة مَريَم ,2295, نصف الحزب (31),الجزء السادس عشر,19,45,سُورَة مَريَم ,2295, نصف الحزب (31),الجزء السادس عشر
قال أراغب أنت عن آلهتي يا إبراهيم لئن لم تنته لأرجمنك واهجرني مليا .  سُورَة مَريَم   آية 46,19,46,سُورَة مَريَم ,2296, نصف الحزب (31),الجزء السادس عشر,19,46,سُورَة مَريَم ,2296, نصف الحزب (31),الجزء السادس عشر
قال سلام عليك سأستغفر لك ربي إنه كان بي حفيا .  سُورَة مَريَم   آية 47,19,47,سُورَة مَريَم ,2297, نصف الحزب (31),الجزء السادس عشر,19,47,سُورَة مَريَم ,2297, نصف الحزب (31),الجزء السادس عشر
وأعتزلكم وما تدعون من دون الله وأدعو ربي عسى ألا أكون بدعاء ربي شقيا .  سُورَة مَريَم   آية 48,19,48,سُورَة مَريَم ,2298, نصف الحزب (31),الجزء السادس عشر,19,48,سُورَة مَريَم ,2298, نصف الحزب (31),الجزء السادس عشر
فلما اعتزلهم وما يعبدون من دون الله وهبنا له إسحق ويعقوب وكلا جعلنا نبيا .  سُورَة مَريَم   آية 49,19,49,سُورَة مَريَم ,2299, نصف الحزب (31),الجزء السادس عشر,19,49,سُورَة مَريَم ,2299, نصف الحزب (31),الجزء السادس عشر
ووهبنا لهم من رحمتنا وجعلنا لهم لسان صدق عليا .  سُورَة مَريَم   آية 50,19,50,سُورَة مَريَم ,2300, نصف الحزب (31),الجزء السادس عشر,19,50,سُورَة مَريَم ,2300, نصف الحزب (31),الجزء السادس عشر
واذكر في الكتاب موسى إنه كان مخلصا وكان رسولا نبيا .  سُورَة مَريَم   آية 51,19,51,سُورَة مَريَم ,2301, نصف الحزب (31),الجزء السادس عشر,19,51,سُورَة مَريَم ,2301, نصف الحزب (31),الجزء السادس عشر
وناديناه من جانب الطور الأيمن وقربناه نجيا .  سُورَة مَريَم   آية 52,19,52,سُورَة مَريَم ,2302, نصف الحزب (31),الجزء السادس عشر,19,52,سُورَة مَريَم ,2302, نصف الحزب (31),الجزء السادس عشر
ووهبنا له من رحمتنا أخاه هارون نبيا .  سُورَة مَريَم   آية 53,19,53,سُورَة مَريَم ,2303, نصف الحزب (31),الجزء السادس عشر,19,53,سُورَة مَريَم ,2303, نصف الحزب (31),الجزء السادس عشر
واذكر في الكتاب إسماعيل إنه كان صادق الوعد وكان رسولا نبيا .  سُورَة مَريَم   آية 54,19,54,سُورَة مَريَم ,2304, نصف الحزب (31),الجزء السادس عشر,19,54,سُورَة مَريَم ,2304, نصف الحزب (31),الجزء السادس عشر
وكان يأمر أهله بالصلاة والزكاة وكان عند ربه مرضيا .  سُورَة مَريَم   آية 55,19,55,سُورَة مَريَم ,2305, نصف الحزب (31),الجزء السادس عشر,19,55,سُورَة مَريَم ,2305, نصف الحزب (31),الجزء السادس عشر
واذكر في الكتاب إدريس إنه كان صديقا نبيا .  سُورَة مَريَم   آية 56,19,56,سُورَة مَريَم ,2306, نصف الحزب (31),الجزء السادس عشر,19,56,سُورَة مَريَم ,2306, نصف الحزب (31),الجزء السادس عشر
ورفعناه مكانا عليا .  سُورَة مَريَم   آية 57,19,57,سُورَة مَريَم ,2307, نصف الحزب (31),الجزء السادس عشر,19,57,سُورَة مَريَم ,2307, نصف الحزب (31),الجزء السادس عشر
أولئك الذين أنعم الله عليهم من النبيين من ذرية آدم وممن حملنا مع نوح ومن ذرية إبراهيم وإسرائيل وممن هدينا واجتبينا إذا تتلى عليهم آيات الرحمن خروا سجدا وبكيا .  سُورَة مَريَم   آية 58,19,58,سُورَة مَريَم ,2308, نصف الحزب (31),الجزء السادس عشر,19,58,سُورَة مَريَم ,2308, نصف الحزب (31),الجزء السادس عشر
فخلف من بعدهم خلف أضاعوا الصلاة واتبعوا الشهوات فسوف يلقون غيا .  سُورَة مَريَم   آية 59,19,59,سُورَة مَريَم ,2309, نصف الحزب (31),الجزء السادس عشر,19,59,سُورَة مَريَم ,2309, نصف الحزب (31),الجزء السادس عشر
إلا من تاب وآمن وعمل صالحا فأولئك يدخلون الجنة ولا يظلمون شيئا .  سُورَة مَريَم   آية 60,19,60,سُورَة مَريَم ,2310, ثلاثة أرباع الحزب (31),الجزء السادس عشر,19,60,سُورَة مَريَم ,2310, ثلاثة أرباع الحزب (31),الجزء السادس عشر
جنات عدن التي وعد الرحمن عباده بالغيب إنه كان وعده مأتيا .  سُورَة مَريَم   آية 61,19,61,سُورَة مَريَم ,2311, ثلاثة أرباع الحزب (31),الجزء السادس عشر,19,61,سُورَة مَريَم ,2311, ثلاثة أرباع الحزب (31),الجزء السادس عشر
لا يسمعون فيها لغوا إلا سلاما ولهم رزقهم فيها بكرة وعشيا .  سُورَة مَريَم   آية 62,19,62,سُورَة مَريَم ,2312, ثلاثة أرباع الحزب (31),الجزء السادس عشر,19,62,سُورَة مَريَم ,2312, ثلاثة أرباع الحزب (31),الجزء السادس عشر
تلك الجنة التي نورث من عبادنا من كان تقيا .  سُورَة مَريَم   آية 63,19,63,سُورَة مَريَم ,2313, ثلاثة أرباع الحزب (31),الجزء السادس عشر,19,63,سُورَة مَريَم ,2313, ثلاثة أرباع الحزب (31),الجزء السادس عشر
وما نتنزل إلا بأمر ربك له ما بين أيدينا وما خلفنا وما بين ذلك وما كان ربك نسيا .  سُورَة مَريَم   آية 64,19,64,سُورَة مَريَم ,2314, ثلاثة أرباع الحزب (31),الجزء السادس عشر,19,64,سُورَة مَريَم ,2314, ثلاثة أرباع الحزب (31),الجزء السادس عشر
رب السماوات والأرض وما بينهما فاعبده واصطبر لعبادته هل تعلم له سميا .  سُورَة مَريَم   آية 65,19,65,سُورَة مَريَم ,2315, ثلاثة أرباع الحزب (31),الجزء السادس عشر,19,65,سُورَة مَريَم ,2315, ثلاثة أرباع الحزب (31),الجزء السادس عشر
ويقول الإنسان أئذا ما مت لسوف أخرج حيا .  سُورَة مَريَم   آية 66,19,66,سُورَة مَريَم ,2316, ثلاثة أرباع الحزب (31),الجزء السادس عشر,19,66,سُورَة مَريَم ,2316, ثلاثة أرباع الحزب (31),الجزء السادس عشر
أولا يذكر الإنسان أنا خلقناه من قبل ولم يك شيئا .  سُورَة مَريَم   آية 67,19,67,سُورَة مَريَم ,2317, ثلاثة أرباع الحزب (31),الجزء السادس عشر,19,67,سُورَة مَريَم ,2317, ثلاثة أرباع الحزب (31),الجزء السادس عشر
